Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,source_file,Period_clean,Period_date,month,year,breach_rate
MSitAE-DECEMBER-2023,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8586,0,0,65,0,0,2825,0,0,15,0,0,669,269,2704,0,0,1944,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,32.90239925460051
MSitAE-DECEMBER-2023,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4931,0,12065,0,0,0,2726,0,77,0,0,0,230,12,1765,0,528,2103,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,55.28290407625228
MSitAE-DECEMBER-2023,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9230,0,1950,850,1149,0,3935,0,57,0,0,0,244,0,3719,0,0,565,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,42.63271939328278
MSitAE-DECEMBER-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10137,0,2083,95,0,513,5904,0,283,33,0,12,544,1068,2916,0,54,2149,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,58.242083456643975
MSitAE-DECEMBER-2023,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3444,0,1968,21,0,25,1746,0,0,10,0,0,260,179,1083,0,0,325,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,50.696864111498265
MSitAE-DECEMBER-2023,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6323,0,0,0,0,0,980,0,0,0,0,0,0,0,899,0,0,356,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,15.498972006958722
MSitAE-DECEMBER-2023,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14539,0,11405,310,0,239,6811,0,268,0,0,0,1176,345,6058,0,290,1009,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,46.846413095811265
MSitAE-DECEMBER-2023,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6402,0,1335,106,0,0,2598,0,0,31,0,0,512,265,1691,0,0,512,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,40.58106841611996
MSitAE-DECEMBER-2023,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10394,646,5814,0,0,0,4616,0,288,0,0,0,260,5,1863,0,0,263,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,44.41023667500481
MSitAE-DECEMBER-2023,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7619,0,282,21,0,0,2564,0,0,0,0,0,449,8,2167,0,0,667,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,33.652710329439564
MSitAE-DECEMBER-2023,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14635,0,0,0,0,0,5640,0,0,0,0,0,860,705,4623,0,0,557,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,38.53775196446874
MSitAE-DECEMBER-2023,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11219,1661,7435,41,0,138,5725,127,190,19,0,1,269,26,3143,70,90,1417,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,51.0295035208129
MSitAE-DECEMBER-2023,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6731,0,1583,0,0,0,2182,0,56,0,0,0,634,98,1074,0,0,44,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,32.4171742683108
MSitAE-DECEMBER-2023,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11816,0,3576,0,0,0,4334,0,39,0,0,0,1014,2,3174,0,0,323,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,36.67907921462424
MSitAE-DECEMBER-2023,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8487,0,1648,320,0,30,3995,0,20,94,0,1,641,683,2337,0,0,711,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,47.071992459055025
MSitAE-DECEMBER-2023,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,3940,264,2046,324,0,0,1669,0,0,135,0,0,428,5,1314,0,0,786,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,42.36040609137056
MSitAE-DECEMBER-2023,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19078,0,5883,592,0,0,5044,0,368,0,0,0,976,25,2785,0,0,367,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,26.43883006604466
MSitAE-DECEMBER-2023,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7636,0,5109,0,0,0,4057,0,78,0,0,0,1316,406,2399,0,0,792,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,53.12991094814039
MSitAE-DECEMBER-2023,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12125,0,0,554,0,0,4076,0,0,0,0,0,349,192,1383,0,0,279,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,33.61649484536082
MSitAE-DECEMBER-2023,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11406,0,469,231,0,0,4853,0,0,77,0,0,501,905,2840,0,0,1820,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,42.54778186919165
MSitAE-DECEMBER-2023,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13242,0,11746,0,0,0,7487,0,250,0,0,0,573,1260,3795,0,424,1067,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,56.53979761365353
MSitAE-DECEMBER-2023,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,10195,0,5125,3,0,412,6245,0,22,2,0,0,180,83,2829,0,0,274,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,61.255517410495344
MSitAE-DECEMBER-2023,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8646,0,0,789,0,0,3834,0,0,265,0,0,805,505,2618,0,0,714,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,44.344205412907705
MSitAE-DECEMBER-2023,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11945,0,3904,177,0,96,4963,0,164,34,0,0,1216,361,3157,0,196,1391,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,41.54876517371285
MSitAE-DECEMBER-2023,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12685,0,4385,0,0,7128,6597,0,0,0,0,0,2022,18,4548,0,0,795,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,52.00630666141112
MSitAE-DECEMBER-2023,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12312,3369,6550,0,0,355,5796,20,625,0,0,0,831,179,3696,0,0,1023,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,47.07602339181287
MSitAE-DECEMBER-2023,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8579,413,7532,94,0,145,5061,0,1635,39,0,43,337,820,1627,0,0,217,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,58.992889614174146
MSitAE-DECEMBER-2023,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6108,0,1063,27,0,0,2761,0,0,14,0,0,262,81,2838,0,0,585,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,45.203012442698096
MSitAE-DECEMBER-2023,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11839,1826,0,746,0,0,4864,5,0,0,0,0,812,0,2664,1,0,805,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,41.084551060055745
MSitAE-DECEMBER-2023,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11191,0,8357,373,0,1,4083,0,13,76,0,0,751,97,2744,0,0,1552,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,36.484675185416855
MSitAE-DECEMBER-2023,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11846,0,350,0,0,128,5075,0,0,0,0,0,1074,120,4252,0,0,1123,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,42.84146547357758
MSitAE-DECEMBER-2023,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8101,0,6358,272,0,1025,3848,0,1165,92,0,0,473,785,2217,0,0,1053,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,47.500308603876064
MSitAE-DECEMBER-2023,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7486,0,3537,209,0,588,2792,0,101,51,0,52,601,305,3029,0,49,910,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,37.296286401282394
MSitAE-DECEMBER-2023,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17905,0,2122,780,0,173,3493,0,42,70,0,4,961,34,5051,0,0,1021,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,19.50851717397375
MSitAE-DECEMBER-2023,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,24700,740,16882,0,0,0,12022,14,2453,0,0,0,1348,699,5433,0,0,1093,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,48.67206477732793
MSitAE-DECEMBER-2023,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17532,0,7181,389,0,0,7689,0,195,80,0,0,401,384,7146,0,0,527,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,43.85694729637235
MSitAE-DECEMBER-2023,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4902,0,694,166,0,30,1851,0,0,52,0,0,410,73,1349,0,0,422,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,37.76009791921665
MSitAE-DECEMBER-2023,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12895,0,4085,48,0,416,6599,0,675,24,0,51,520,702,3084,0,125,1402,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,51.174873982163625
MSitAE-DECEMBER-2023,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10133,0,5314,19,0,102,4989,0,458,8,0,6,985,284,3385,0,0,336,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,49.23517220961216
MSitAE-DECEMBER-2023,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8815,478,2135,97,0,29,4465,8,80,33,0,0,294,1009,1962,0,0,1356,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,50.65229722064662
MSitAE-DECEMBER-2023,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12463,0,8423,0,0,1,5263,0,308,0,0,0,667,93,3298,0,0,2044,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,42.228997833587414
MSitAE-DECEMBER-2023,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7875,0,3189,73,0,25,4251,0,550,30,0,2,531,614,2175,0,128,724,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,53.98095238095239
MSitAE-DECEMBER-2023,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5877,0,6060,0,0,0,4106,0,262,0,0,0,627,39,1991,0,0,156,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,69.86557767568488
MSitAE-DECEMBER-2023,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15600,0,7740,0,0,669,6616,0,0,0,0,0,80,12,4902,0,0,2217,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,42.41025641025641
MSitAE-DECEMBER-2023,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,23991,0,7238,0,0,0,12562,0,521,0,0,0,1277,818,6939,0,418,1445,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,52.36130215497479
MSitAE-DECEMBER-2023,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5443,0,5394,0,0,229,2575,0,223,0,0,1,484,41,2598,0,0,1390,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,47.30846959397391
MSitAE-DECEMBER-2023,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12997,0,3336,0,0,0,6129,0,3,0,0,0,1280,305,3501,0,430,1143,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,47.157036239132104
MSitAE-DECEMBER-2023,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6882,0,2985,194,0,83,3658,0,191,74,0,6,754,767,1854,0,0,191,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,53.153153153153156
MSitAE-DECEMBER-2023,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7846,0,3223,150,0,261,4156,0,83,53,0,12,669,573,2230,0,0,1564,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,52.96966607188376
MSitAE-DECEMBER-2023,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9289,0,4677,143,0,760,4055,0,160,25,0,0,2301,161,3653,0,0,1757,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,43.65378404564539
MSitAE-DECEMBER-2023,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9228,0,0,402,0,0,4610,0,0,0,0,0,1363,0,1960,0,0,177,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,49.9566536627655
MSitAE-DECEMBER-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10168,0,11599,0,0,0,2736,0,8,0,0,0,96,0,5221,0,60,1256,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,26.90794649881983
MSitAE-DECEMBER-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8674,0,2890,796,0,0,3072,0,0,148,0,0,490,629,2505,0,0,778,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,35.4161863038967
MSitAE-DECEMBER-2023,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9305,630,2542,1310,0,750,4970,7,54,698,0,10,1546,12,3687,0,0,2282,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,53.41214400859753
MSitAE-DECEMBER-2023,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,16241,0,10132,0,0,0,8202,0,1212,0,0,0,1408,724,4325,0,0,483,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,50.50181639061634
MSitAE-DECEMBER-2023,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11128,0,0,0,0,0,6412,0,0,0,0,0,1033,496,3673,0,0,1699,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,57.620416966211366
MSitAE-DECEMBER-2023,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12088,0,8136,0,0,0,4489,0,792,0,0,0,363,1162,3882,0,84,2018,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,37.13600264725348
MSitAE-DECEMBER-2023,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15157,1676,266,453,0,0,8492,332,15,245,0,0,597,901,3824,0,0,3537,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,56.026918255591475
MSitAE-DECEMBER-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11656,1635,441,1433,0,117,5594,0,10,532,0,3,1145,3,4085,117,11,4215,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,47.99245024021963
MSitAE-DECEMBER-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12601,259,0,277,0,0,3337,1,0,24,0,0,353,692,2057,0,0,122,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,26.482025236092372
MSitAE-DECEMBER-2023,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6715,0,1517,278,0,129,3099,0,248,92,0,21,942,145,2560,0,268,582,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,46.150409530900966
MSitAE-DECEMBER-2023,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6131,0,2685,344,0,5,2816,0,6,135,0,0,679,121,2155,0,0,1178,December-2023-revised-130624-nbe280.csv,DECEMBER-2023,2023-12-01,12,2023,45.93051704452781
MSitAE-JANUARY-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8134,0,10516,195,0,154,3636,0,57,61,0,0,211,395,2513,0,0,1559,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,44.70125399557413
MSitAE-JANUARY-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12200,1213,5939,475,0,1281,6213,15,262,241,0,68,979,44,4570,14,0,1353,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,50.92622950819672
MSitAE-JANUARY-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10028,0,5201,784,0,487,5793,0,122,367,0,30,726,700,2915,0,22,506,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,57.768248903071395
MSitAE-JANUARY-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12263,0,0,567,0,0,3614,0,0,0,0,0,378,136,1356,0,0,287,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,29.470765718013535
MSitAE-JANUARY-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16613,0,5953,124,0,82,7190,0,511,10,0,2,2403,660,3438,0,156,967,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,43.27935953771143
MSitAE-JANUARY-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10053,1207,3366,2,0,0,4315,0,145,1,0,0,255,538,4173,831,0,1125,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,42.92251069332538
MSitAE-JANUARY-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6299,0,1541,108,0,0,2764,0,0,38,0,0,657,358,1696,0,0,516,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,43.87998094935704
MSitAE-JANUARY-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5485,0,0,179,0,0,2633,0,0,49,0,0,371,299,1936,0,0,603,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,48.003646308113034
MSitAE-JANUARY-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10728,0,0,20,0,0,1719,0,0,0,0,0,186,42,1756,0,0,365,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,16.023489932885905
MSitAE-JANUARY-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6010,0,3767,42,0,21,3029,0,45,17,0,0,1109,1,1695,0,0,743,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,50.39933444259568
MSitAE-JANUARY-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4715,0,12156,0,0,0,2516,0,64,0,0,0,326,18,1758,0,566,2338,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,53.361611876988334
MSitAE-JANUARY-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14028,1145,9960,991,0,0,7397,128,728,250,0,0,1704,451,2806,0,0,519,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,52.730253778157966
MSitAE-JANUARY-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15566,0,8442,81,0,1325,8454,0,913,23,0,174,1694,991,3589,0,0,516,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,54.310677116793016
MSitAE-JANUARY-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20840,1771,0,0,0,0,9699,80,0,0,0,0,1319,1625,5709,1,0,3650,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,46.54030710172744
MSitAE-JANUARY-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13579,0,3563,0,0,0,6538,0,0,0,0,0,1341,460,3924,1,0,2438,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,48.147875395831804
MSitAE-JANUARY-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4255,0,0,40,0,53,2144,0,0,0,0,0,195,566,915,0,0,221,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,50.38777908343126
MSitAE-JANUARY-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21793,1494,4920,1269,0,1055,9623,7,529,377,0,30,1730,1386,7691,32,44,1415,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,44.15638048914789
MSitAE-JANUARY-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7187,0,8091,0,0,0,3563,0,347,0,0,0,241,592,2083,0,150,601,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,49.57562265201057
MSitAE-JANUARY-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6010,0,10528,0,0,0,3524,0,554,0,0,0,445,804,2203,0,30,1073,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,58.635607321131445
MSitAE-JANUARY-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9301,0,0,425,0,0,4476,0,0,0,0,0,1397,0,2060,0,0,186,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,48.123857649715085
MSitAE-JANUARY-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8700,574,2059,130,0,30,4230,15,78,28,0,1,175,1087,1855,0,0,1389,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,48.62068965517241
MSitAE-JANUARY-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10231,0,0,0,0,0,3373,0,0,0,0,0,541,566,3095,0,0,898,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,32.968429283549995
MSitAE-JANUARY-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12354,0,5173,109,0,0,6908,0,13,52,0,0,1136,316,3643,0,0,1639,January-2024-revised-130624-ddff.csv,JANUARY-2024,2024-01-01,1,2024,55.91711186660191
